                     -76.367532368147138               3637485930.542410850524902                        0.000000000000000               3637485930.542410850524902
                     -76.226111011909822               3632041827.632947444915771                        0.000000000000000               3632041827.632947444915771
                     -76.084689655672520               3626665935.615633010864258                        0.000000000000000               3626665935.615633010864258
                     -75.943268299435218               3621356315.922937870025635                        0.000000000000000               3621356315.922937870025635
                     -75.801846943197901               3616110978.802811145782471                        0.000000000000000               3616110978.802811145782471
                     -75.660425586960585               3610927925.450109958648682                        0.000000000000000               3610927925.450109958648682
                     -75.519004230723283               3605805187.488567352294922                        0.000000000000000               3605805187.488567352294922
                     -75.377582874485967               3600740863.478163719177246                        0.000000000000000               3600740863.478163719177246
                     -75.236161518248664               3595733152.178531169891357                        0.000000000000000               3595733152.178531169891357
                     -75.094740162011348               3590780382.355128288269043                        0.000000000000000               3590780382.355128288269043
                     -74.953318805774046               3585881038.970534801483154                        0.000000000000000               3585881038.970534801483154
                     -74.811897449536730               3581033785.657542228698730                        0.000000000000000               3581033785.657542228698730
                     -74.670476093299413               3576237483.422998905181885                        0.000000000000000               3576237483.422998905181885
                     -74.529054737062111               3571491205.581085205078125                        0.000000000000000               3571491205.581085205078125
                     -74.387633380824809               3566794248.961173534393311                        0.000000000000000               3566794248.961173534393311
                     -74.246212024587493               3562146141.478356361389160                        0.000000000000000               3562146141.478356361389160
                     -74.104790668350191               3557546646.193666934967041                        0.000000000000000               3557546646.193666934967041
                     -73.963369312112874               3552995762.025677680969238                        0.000000000000000               3552995762.025677680969238
                     -73.821947955875572               3548493721.305517673492432                        0.000000000000000               3548493721.305517673492432
                     -73.680526599638256               3544040984.393060207366943                        0.000000000000000               3544040984.393060207366943
                     -73.539105243400954               3539638231.593295097351074                        0.000000000000000               3539638231.593295097351074
                     -73.397683887163637               3535286352.628612041473389                        0.000000000000000               3535286352.628612041473389
                     -73.256262530926321               3530986433.935052394866943                        0.000000000000000               3530986433.935052394866943
                     -73.114841174689019               3526739744.058710575103760                        0.000000000000000               3526739744.058710575103760
                     -72.973419818451717               3522547717.432497024536133                        0.000000000000000               3522547717.432497024536133
                     -72.831998462214401               3518411936.813811779022217                        0.000000000000000               3518411936.813811779022217
